FID,uai,nom,nature,code_nature,statut_public_prive,type_contrat_prive,code_type_contrat_prive,adresse,insee,code_postal,commune,telephone,fax,web,mail,restauration,hebergement,ulis,segpa,section_sport,section_internationale,appartenance_education_prioritaire,greta,siren_siret,nombre_d_eleves,effectifs_par_uai,fiche_onisep,precision_localisation,date_ouverture,etat,ministere_tutelle,multi_uai,pial,zone_animation_pedagogique,code_zone_animation_pedagogique,circonscription,ips_par_uai,datemaj,gid,the_geom
edu_education.college.5204,0692448L,Collège Alexis Kandelaft,COLLEGE,340,Public,SANS OBJET,99,3 rue Pierre de Coubertin ,69052,69380,Chazay-d'Azergues,+33478436779,+33472540315,https://alexiskandelaft-chazaydazergues.ent.auvergnerhonealpes.fr/,ce.0692448L@ac-lyon.fr,true,false,true,false,true,false,,true,19692448400021,649,"{""2019-2020"": 631, ""2020-2021"": 546, ""2021-2022"": 567, ""2022-2023"": 587, ""2023-2024"": 612, ""2024-2025"": 649}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.7769,Numéro de rue,1974-05-06,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692448L,,,Circonscription d'inspection du 1er degré d'Anse,"{""2016-2017"": 129.1, ""2017-2018"": 131.6, ""2018-2019"": 125.9, ""2019-2020"": 133.8, ""2020-2021"": 133.5, ""2021-2022"": 133.6, ""2022-2023"": 129.4, ""2023-2024"": 130.1, ""2024-2025"": 129.6}",2025-10-07,5204,POINT (4.710115822622221 45.8722839978918)
edu_education.college.5339,0694320W,Collège privé L'Envolée,COLLEGE,340,Privé,HORS CONTRAT,10,611 route DU MONT THOU 69450 ST CYR AU MONT D OR,69191,69450,Saint-Cyr-au-Mont-d'Or,+33972893665,,,contact@ecole-lenvolee.fr,false,false,false,false,,,,false,,,,,Numéro de rue,2017-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,,,2025-10-07,5339,POINT (4.806918158227054 45.83121425789148)
edu_education.college.5206,0692505Y,Collège Aux Lazaristes - La Salle,COLLEGE,340,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,30,45 rue Denfert-Rochereau ,69384,69004,Lyon 4e Arrondissement,+33472101055,+33472077423,https://www.auxlazaristeslasalle.fr/nos-colleges/nos-colleges-denfert/,college.denfert@auxlazaristeslasalle.fr,true,true,true,false,false,false,,false,30461408400065,477,"{""2019-2020"": 568, ""2020-2021"": 587, ""2021-2022"": 630, ""2022-2023"": 695, ""2023-2024"": 466, ""2024-2025"": 477}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.1977,Numéro de rue,1977-09-15,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692928H,,,,"{""2016-2017"": 126, ""2017-2018"": 126, ""2018-2019"": 126.5, ""2019-2020"": 126.7, ""2020-2021"": 129, ""2021-2022"": 128.6, ""2022-2023"": 135.8, ""2023-2024"": 141, ""2024-2025"": 144}",2025-10-07,5206,POINT (4.826493204137478 45.77698609905252)
edu_education.college.5340,0694321X,Collège privé La Passerelle,COLLEGE,340,Privé,HORS CONTRAT,10,212 rue des martyrs de la libération PIERRE BENITE 69310 OULLINS PIERRE BENITE,69149,69310,Oullins-Pierre-Bénite,+33437417290,,,dircourslapasserelle@gmail.com,false,false,false,false,,,,false,81882855000017,,,,Numéro de rue,2017-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,,,2025-10-07,5340,POINT (4.82731526222459 45.69641614080585)
edu_education.college.5210,0692519N,Section d'enseignement général et professionnel adapté du Collège Louis Aragon,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,Route DE CORBAS 69694 VENISSIEUX CEDEX,69259,69694,Vénissieux,+33472500757,,,ce.0692519N@ac-lyon.fr,true,false,false,false,,,,false,19691799100016,,,,Rue,1975-04-24,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH 2,,2025-10-07,5210,POINT (4.8911546914828214 45.68991129670804)
edu_education.college.5211,0692520P,Collège Frédéric Mistral,COLLEGE,340,Public,SANS OBJET,99,96 chemin sous le Fort ,69276,69320,Feyzin,+33478703284,+33478679233,https://collegefredericmistral.blogs.laclasse.com/,ce.0692520p@ac-lyon.fr,true,false,true,false,false,false,,false,19692520000012,489,"{""2019-2020"": 419, ""2020-2021"": 431, ""2021-2022"": 436, ""2022-2023"": 454, ""2023-2024"": 480, ""2024-2025"": 489}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.9093,Rue,1975-04-24,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692898A,,,Circonscription d'inspection du 1er degré d'Irigny - Mions,"{""2016-2017"": 91.9, ""2017-2018"": 92.2, ""2018-2019"": 89.7, ""2019-2020"": 90.6, ""2020-2021"": 92.7, ""2021-2022"": 93.7, ""2022-2023"": 91.3, ""2023-2024"": 89.6, ""2024-2025"": 89}",2025-10-07,5211,POINT (4.8617004145153615 45.670373204970375)
edu_education.college.5212,0692521R,Collège Jean Giono,COLLEGE,340,Public,SANS OBJET,99,43 route d'Irigny ,69204,69230,Saint-Genis-Laval,+33478563328,+33478561308,http://jean-giono.etab.ac-lyon.fr/spip/,ce.0692521r@ac-lyon.fr,true,false,true,false,true,false,,false,19692521800014,359,"{""2019-2020"": 371, ""2020-2021"": 384, ""2021-2022"": 371, ""2022-2023"": 384, ""2023-2024"": 373, ""2024-2025"": 359}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.1111,Numéro de rue,1975-09-12,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0693287Y,,,Circonscription d'inspection du 1er degré d'Irigny - Mions,"{""2016-2017"": 113.4, ""2017-2018"": 115.8, ""2018-2019"": 114.1, ""2019-2020"": 112.1, ""2020-2021"": 110.5, ""2021-2022"": 105.3, ""2022-2023"": 106.5, ""2023-2024"": 106.9, ""2024-2025"": 104.5}",2025-10-07,5212,POINT (4.801150443736929 45.69017576197406)
edu_education.college.5355,0694454S,Ecole secondaire privée Ecolline,COLLEGE,340,Privé,HORS CONTRAT,10,Lieu-dit La Courbière 69850 ST MARTIN EN HAUT,69227,69850,Saint-Martin-en-Haut,,,,ecolline@riseup.net,true,false,false,false,,,,false,,,,,Rue,2018-12-07,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,,,2025-10-07,5355,POINT (4.567516400204933 45.681291074172684)
edu_education.college.5213,0692576A,Collège Pablo Picasso,COLLEGE,340,Public,SANS OBJET,99,17 rue de Reims ,69029,69500,Bron,+33478410379,+33478266821,http://collegepablopicassobron.fr,ce.0692576A@ac-lyon.fr,true,false,true,true,true,false,,false,19692576200011,552,"{""2019-2020"": 609, ""2020-2021"": 601, ""2021-2022"": 557, ""2022-2023"": 562, ""2023-2024"": 550, ""2024-2025"": 552}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.14407,Numéro de rue,1976-02-13,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691479H,,,Circonscription d'inspection du 1er degré de Bron,"{""2016-2017"": 116, ""2017-2018"": 118.6, ""2018-2019"": 110.8, ""2019-2020"": 113.4, ""2020-2021"": 111.2, ""2021-2022"": 111.8, ""2022-2023"": 110.9, ""2023-2024"": 109, ""2024-2025"": 108.3}",2025-10-07,5213,POINT (4.906858743788634 45.73912918386767)
edu_education.college.5214,0692577B,Section d'enseignement général et professionnel adapté du Collège Pablo Picasso,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,17 rue DE REIMS 69500 BRON,69029,69500,Bron,+33478410379,,,ce.0692577B@ac-lyon.fr,true,false,false,false,,,,false,19692576200011,,,,Numéro de rue,1976-02-13,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH A,,2025-10-07,5214,POINT (4.906858743788634 45.73912918386767)
edu_education.college.5215,0692578C,Collège Gabriel Rosset,COLLEGE,340,Public,SANS OBJET,99,74 rue Challemel Lacour ,69387,69364,Lyon 7e Arrondissement,+33478584734,+33472808116,https://collegegabrielrosset.blogs.laclasse.com/,ce.0692578C@ac-lyon.fr,true,false,true,false,false,false,REP,false,19692578800016,535,"{""2019-2020"": 631, ""2020-2021"": 665, ""2021-2022"": 596, ""2022-2023"": 549, ""2023-2024"": 521, ""2024-2025"": 535}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.1526,Numéro de rue,1976-02-13,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692578C,,,Circonscription d'inspection du 1er degré de Lyon 7ème - La Mulatière,"{""2016-2017"": 85.2, ""2017-2018"": 84.7, ""2018-2019"": 81.7, ""2019-2020"": 84.4, ""2020-2021"": 86, ""2021-2022"": 83.9, ""2022-2023"": 82.8, ""2023-2024"": 81.7, ""2024-2025"": 80.5}",2025-10-07,5215,POINT (4.84010095150771 45.729733227019096)
edu_education.college.5216,0692579D,Collège Martin Luther King,COLLEGE,340,Public,SANS OBJET,99,39 avenue des Tilleuls ,69283,69780,Mions,+33478207259,+33478214772,https://mlkmions.etab.ac-lyon.fr/spip/,ce.0692579D@ac-lyon.fr,true,false,true,true,true,false,,true,19692579600019,634,"{""2019-2020"": 669, ""2020-2021"": 658, ""2021-2022"": 626, ""2022-2023"": 626, ""2023-2024"": 605, ""2024-2025"": 634}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.2635,Numéro de rue,1976-02-13,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692579D,,,Circonscription d'inspection du 1er degré d'Irigny - Mions,"{""2016-2017"": 103.8, ""2017-2018"": 106.2, ""2018-2019"": 105.1, ""2019-2020"": 105.5, ""2020-2021"": 106.7, ""2021-2022"": 105.8, ""2022-2023"": 100.4, ""2023-2024"": 104.6, ""2024-2025"": 103.4}",2025-10-07,5216,POINT (4.954285738262602 45.66941514849665)
edu_education.college.5217,0692582G,Collège Jean Zay,COLLEGE,340,Public,SANS OBJET,99,2 boulevard des Sports BP 38 ,69027,69530,Brignais,+33478050860,+33472310036,https://jeanzay-brignais.ent.auvergnerhonealpes.fr/,ce.0692582G@ac-lyon.fr,true,false,true,false,false,false,,false,19692582000017,442,"{""2019-2020"": 435, ""2020-2021"": 430, ""2021-2022"": 430, ""2022-2023"": 413, ""2023-2024"": 431, ""2024-2025"": 442}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.12621,Numéro de rue,1976-02-13,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692582G,,,Circonscription d'inspection du 1er degré de Mornant Sud,"{""2016-2017"": 111.1, ""2017-2018"": 112.3, ""2018-2019"": 109.8, ""2019-2020"": 110.4, ""2020-2021"": 109.5, ""2021-2022"": 114.8, ""2022-2023"": 111.8, ""2023-2024"": 112.6, ""2024-2025"": 113.6}",2025-10-07,5217,POINT (4.752918785595803 45.67838886616668)
edu_education.college.5218,0692583H,Collège Paul Vallon,COLLEGE,340,Public,SANS OBJET,99,Rue Renée Peillon ,69091,69700,Givors,+33478734412,+33472499054,https://collegepaulvallon.blogs.laclasse.com/,ce.0692583H@ac-lyon.fr,true,false,true,true,false,false,,false,19692583800019,512,"{""2019-2020"": 529, ""2020-2021"": 526, ""2021-2022"": 538, ""2022-2023"": 549, ""2023-2024"": 529, ""2024-2025"": 512}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15166,Rue,1976-02-13,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692583H,,,Circonscription d'inspection du 1er degré de Givors,"{""2016-2017"": 90, ""2017-2018"": 86.2, ""2018-2019"": 83.6, ""2019-2020"": 80.6, ""2020-2021"": 80.5, ""2021-2022"": 81.3, ""2022-2023"": 81.5, ""2023-2024"": 81.5, ""2024-2025"": 79.6}",2025-10-07,5218,POINT (4.794823967779179 45.56947317598096)
edu_education.college.5221,0692693C,Collège Ampère,COLLEGE,340,Public,SANS OBJET,99,31 rue de la Bourse ,69382,69289,Lyon 2e Arrondissement,+33472101212,+33472101213,https://clg-ampere.blogs.laclasse.com/,ce.0692693C@ac-lyon.fr,true,false,true,false,false,false,,false,19692693500012,448,"{""2019-2020"": 561, ""2020-2021"": 546, ""2021-2022"": 529, ""2022-2023"": 506, ""2023-2024"": 473, ""2024-2025"": 448}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.10544,Numéro de rue,1977-03-08,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692693C,,,Circonscription d'inspection du 1er degré de Lyon 8ème - 2ème,"{""2016-2017"": 120.5, ""2017-2018"": 120.9, ""2018-2019"": 115, ""2019-2020"": 112.9, ""2020-2021"": 111.3, ""2021-2022"": 109.2, ""2022-2023"": 121.7, ""2023-2024"": 123.6, ""2024-2025"": 122.9}",2025-10-07,5221,POINT (4.837004388689782 45.7652833652115)
edu_education.college.5222,0692694D,Collège Antoine de Saint-Exupéry,COLLEGE,340,Public,SANS OBJET,99,82 rue Hénon ,69384,69316,Lyon 4e Arrondissement,+33472109191,+33478394524,https://saint-exupery-lyon.ent.auvergnerhonealpes.fr/,ce.0692694D@ac-lyon.fr,true,false,true,false,false,false,,false,19692694300016,328,"{""2019-2020"": 368, ""2020-2021"": 360, ""2021-2022"": 340, ""2022-2023"": 336, ""2023-2024"": 325, ""2024-2025"": 328}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.9166,Numéro de rue,1977-03-08,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691662G,,,Circonscription d'inspection du 1er degré de Lyon 4ème - Caluire,"{""2016-2017"": 136.8, ""2017-2018"": 132.6, ""2018-2019"": 119.7, ""2019-2020"": 121.8, ""2020-2021"": 116.8, ""2021-2022"": 113.4, ""2022-2023"": 121.4, ""2023-2024"": 120.5, ""2024-2025"": 120.9}",2025-10-07,5222,POINT (4.8218894744007565 45.77966183894726)
edu_education.college.5223,0692695E,Collège Lacassagne,COLLEGE,340,Public,SANS OBJET,99,93 rue Antoine Charial ,69383,69003,Lyon 3e Arrondissement,+33472918900,+33472918909,https://lacassagne.ent.auvergnerhonealpes.fr/,ce.0692695E@ac-lyon.fr,true,false,true,false,false,false,,false,19692695000011,456,"{""2019-2020"": 434, ""2020-2021"": 422, ""2021-2022"": 402, ""2022-2023"": 419, ""2023-2024"": 448, ""2024-2025"": 456}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.1976,Numéro de rue,1977-03-08,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0690131T,,,Circonscription d'inspection du 1er degré de Lyon 3ème,"{""2016-2017"": 106.3, ""2017-2018"": 106.9, ""2018-2019"": 105.6, ""2019-2020"": 103.6, ""2020-2021"": 99.9, ""2021-2022"": 98.2, ""2022-2023"": 95.2, ""2023-2024"": 95.6, ""2024-2025"": 100}",2025-10-07,5223,POINT (4.870405383851495 45.757760030497714)
edu_education.college.5224,0692696F,Collège Jean Moulin,COLLEGE,340,Public,SANS OBJET,99,1 place des Minimes ,69385,69321,Lyon 5e Arrondissement,+33478150140,+33478250111,https://jean-moulin-lyon5.etab.ac-lyon.fr/spip/,ce.0692696F@ac-lyon.fr,true,false,true,false,true,false,,false,19692696800013,792,"{""2019-2020"": 872, ""2020-2021"": 864, ""2021-2022"": 864, ""2022-2023"": 838, ""2023-2024"": 829, ""2024-2025"": 792}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.18305,Numéro de rue,1977-03-08,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691670R,,,Circonscription d'inspection du 1er degré de Lyon 5ème - 1er,"{""2016-2017"": 121.7, ""2017-2018"": 121.6, ""2018-2019"": 124.1, ""2019-2020"": 124.9, ""2020-2021"": 124.7, ""2021-2022"": 123.8, ""2022-2023"": 127.6, ""2023-2024"": 126, ""2024-2025"": 125.1}",2025-10-07,5224,POINT (4.820790437022872 45.75740997164968)
edu_education.college.5225,0692698H,Collège Jean Perrin,COLLEGE,340,Public,SANS OBJET,99,14 rue du Maréchal de Lattre de Tassigny ,69389,69009,Lyon 9e Arrondissement,+33472856250,,https://collegejeanperrin.blogs.laclasse.com/,ce.0692698H@ac-lyon.fr,true,true,true,false,true,true,,false,19692698400010,926,"{""2019-2020"": 790, ""2020-2021"": 822, ""2021-2022"": 834, ""2022-2023"": 862, ""2023-2024"": 885, ""2024-2025"": 926}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.5794,Numéro de rue,1977-03-08,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692698H,,,Circonscription d'inspection du 1er degré de Lyon Vaise - Tassin,"{""2016-2017"": 105.7, ""2017-2018"": 106, ""2018-2019"": 107.6, ""2019-2020"": 107.4, ""2020-2021"": 107.1, ""2021-2022"": 109, ""2022-2023"": 113.2, ""2023-2024"": 111.7, ""2024-2025"": 110}",2025-10-07,5225,POINT (4.817222681179546 45.7947171087417)
edu_education.college.5226,0692699J,Collège Claude Bernard,COLLEGE,340,Public,SANS OBJET,99,234 rue Philippe Héron BP 475 ,69264,69665,Villefranche-sur-Saône,+33474027272,+33474027280,https://claude-bernard.ent.auvergnerhonealpes.fr/,ce.0692699j@ac-lyon.fr,true,false,true,false,true,false,,false,19692699200013,679,"{""2019-2020"": 627, ""2020-2021"": 673, ""2021-2022"": 722, ""2022-2023"": 713, ""2023-2024"": 717, ""2024-2025"": 679}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.3167,Numéro de rue,1977-03-08,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692699J,,,Circonscription d'inspection du 1er degré de Villefranche sur Saône,"{""2016-2017"": 113.9, ""2017-2018"": 108.6, ""2018-2019"": 106.8, ""2019-2020"": 104.1, ""2020-2021"": 103.4, ""2021-2022"": 99.7, ""2022-2023"": 99.5, ""2023-2024"": 97.9, ""2024-2025"": 96.6}",2025-10-07,5226,POINT (4.712028447764922 45.98934570179681)
edu_education.college.5227,0692700K,Collège Marie Laurencin,COLLEGE,340,Public,SANS OBJET,99,75 route de Saint-Clément ,69243,69173,Tarare,+33474050074,+33474050602,http://cassin-laurencin.ent.auvergnerhonealpes.fr/,ce.0692700k@ac-lyon.fr,true,false,true,true,true,false,,false,19692700800017,782,"{""2019-2020"": 904, ""2020-2021"": 878, ""2021-2022"": 837, ""2022-2023"": 824, ""2023-2024"": 791, ""2024-2025"": 782}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.7497,Numéro de rue,1977-03-08,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692700K,,,Circonscription d'inspection du 1er degré de Tarare,"{""2016-2017"": 102.6, ""2017-2018"": 100.6, ""2018-2019"": 101.4, ""2019-2020"": 100.5, ""2020-2021"": 100.5, ""2021-2022"": 100.3, ""2022-2023"": 95.7, ""2023-2024"": 97.8, ""2024-2025"": 97.6}",2025-10-07,5227,POINT (4.444735523834281 45.896641185418495)
edu_education.college.5228,0692701L,Section d'enseignement général et professionnel adapté du Collège Les Quatre Vents,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,326 avenue du 11 Novembre BP 0115 69593 L ARBRESLE CEDEX,69010,69593,L'Arbresle,+33474269600,,,ce.0692701L@ac-lyon.fr,true,false,false,false,,,,false,19691482400012,,,,Numéro de rue,1977-03-08,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH C,,2025-10-07,5228,POINT (4.607994864735114 45.83167177184721)
edu_education.college.5229,0692702M,Section d'enseignement général et professionnel adapté du Collège Paul Vallon,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,Rue RENEE PEILLON 69700 GIVORS,69091,69700,Givors,+33478734412,,,ce.0692702M@ac-lyon.fr,true,false,false,false,,,,false,19692583800019,,,,Rue,1978-09-15,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH 2,,2025-10-07,5229,POINT (4.794823967779179 45.56947317598096)
edu_education.college.5230,0692703N,Collège Jean de Verrazane,COLLEGE,340,Public,SANS OBJET,99,5 place Ferber ,69389,69009,Lyon 9e Arrondissement,+33472537040,+33472537048,https://college-verrazane.etab.ac-lyon.fr/spip/,ce.0692703N@ac-lyon.fr,true,false,true,false,true,false,REP,false,19692703200017,416,"{""2019-2020"": 407, ""2020-2021"": 417, ""2021-2022"": 387, ""2022-2023"": 394, ""2023-2024"": 418, ""2024-2025"": 416}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.5334,Numéro de rue,1977-03-08,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692703N,,,Circonscription d'inspection du 1er degré de Lyon Vaise - Tassin,"{""2016-2017"": 80.7, ""2017-2018"": 81, ""2018-2019"": 83.2, ""2019-2020"": 80.9, ""2020-2021"": 82.5, ""2021-2022"": 80.4, ""2022-2023"": 86.8, ""2023-2024"": 82.3, ""2024-2025"": 84.1}",2025-10-07,5230,POINT (4.8045964418779015 45.77380490985095)
edu_education.college.5231,0692704P,Collège Olivier de Serres,COLLEGE,340,Public,SANS OBJET,99,8 allée Jacques Brel ,69282,69330,Meyzieu,+33478316879,+33478318141,http://college-olivierdeserres.etab.ac-lyon.fr/spip/,ce.0692704p@ac-lyon.fr,true,false,true,false,true,false,,false,19692704000010,619,"{""2019-2020"": 550, ""2020-2021"": 576, ""2021-2022"": 593, ""2022-2023"": 588, ""2023-2024"": 593, ""2024-2025"": 619}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.7678,Numéro de rue,1977-03-08,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692704P,,,Circonscription d'inspection du 1er degré de Meyzieu - Décines,"{""2016-2017"": 109.9, ""2017-2018"": 109.8, ""2018-2019"": 111.6, ""2019-2020"": 113.6, ""2020-2021"": 113.6, ""2021-2022"": 108, ""2022-2023"": 108.3, ""2023-2024"": 106.2, ""2024-2025"": 106.6}",2025-10-07,5231,POINT (5.019723356426327 45.78050675920103)
edu_education.college.5233,0692798S,Section d'enseignement général et professionnel adapté du Collège Bois Franc,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,525 route DU BEAUJOLAIS BP 10 69830 ST GEORGES DE RENEINS,69206,69830,Saint-Georges-de-Reneins,+33474676050,,,ce.0692798S@ac-lyon.fr,true,false,false,false,,,,false,19690080700013,,,,Numéro de rue,1978-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH C,,2025-10-07,5233,POINT (4.713020512701666 46.060652918137535)
edu_education.college.5235,0692864N,Section d'enseignement général et professionnel adapté du Collège Professeur Dargent,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,5 rue JEANNE KOEHLER 69003 LYON,69383,69003,Lyon 3e Arrondissement,+33478540926,,,ce.0692864N@ac-lyon.fr,true,false,false,false,,,,false,19690053400013,,,,Numéro de rue,1979-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH 2,,2025-10-07,5235,POINT (4.870113433686356 45.74669927171092)
edu_education.college.5236,0692865P,Collège Louis Lachenal,COLLEGE,340,Public,SANS OBJET,99,29 rue du Plâtre ,69288,69720,Saint-Laurent-de-Mure,+33478409695,+33472489846,https://louislachenal-stlaurentdemure.ent.auvergnerhonealpes.fr/,ce.0692865p@ac-lyon.fr,true,false,true,false,false,false,,false,19692865900016,730,"{""2019-2020"": 761, ""2020-2021"": 767, ""2021-2022"": 765, ""2022-2023"": 795, ""2023-2024"": 764, ""2024-2025"": 730}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.10550,Numéro de rue,1979-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692865P,,,Circonscription d'inspection du 1er degré de Saint Pierre de Chandieu,"{""2016-2017"": 117.1, ""2017-2018"": 118, ""2018-2019"": 118.4, ""2019-2020"": 112.6, ""2020-2021"": 120.1, ""2021-2022"": 122, ""2022-2023"": 118.3, ""2023-2024"": 118.4, ""2024-2025"": 116.4}",2025-10-07,5236,POINT (5.035016587702933 45.68700148861509)
